id,subject,subjectinfo_id,regulatory_focus,age,age_interval,gender,income,platform_preference,visit_frequency,visit_mean,app_expense,previous_experience,involvement,directlyPurchase,combine_choice,purchase,review,detail,review_num,detail_num,apporder,appname,combine,combine_num,combine_HighJ,combine_HighU,combine_LowJ,combine_LowU,prevenU,prevenJ,promoU,promoJ,Jshape,Ushape,numRating,totalrating,averagerating,clickorder,choiceset,perceived_rf,success_induced
1313,327,355,1,41,41~45,1,3,0,3,1,1,6,1,1,2,0,0,0,0,0,1,3,LowJ,1,0,0,1,0,0,1,0,0,1,0,0,26,4.3,,100,1,yes
1316,327,355,1,41,41~45,1,3,0,3,1,1,6,1,1,2,1,0,0,0,0,4,2,HighJ,2,1,0,0,0,0,1,0,0,1,0,1,3752,4.2,p,100,1,yes
1315,327,355,1,41,41~45,1,3,0,3,1,1,6,1,1,2,0,0,0,0,0,3,4,LowU,3,0,0,0,1,1,0,0,0,0,1,0,41,3.4,,100,1,yes
1314,327,355,1,41,41~45,1,3,0,3,1,1,6,1,1,2,0,0,0,0,0,2,1,HighU,4,0,1,0,0,1,0,0,0,0,1,1,4938,3.5,,100,1,yes
1317,328,356,0,71,66~,1,1,1,2,0,1,1,0,0,2,0,0,0,0,0,1,3,LowJ,1,0,0,1,0,0,0,0,1,1,0,0,24,4.1,,91,0,yes
1319,328,356,0,71,66~,1,1,1,2,0,1,1,0,0,2,1,0,1,0,1,3,1,HighJ,2,1,0,0,0,0,0,0,1,1,0,1,3139,4.1,dp,91,0,yes
1318,328,356,0,71,66~,1,1,1,2,0,1,1,0,0,2,0,0,0,0,0,2,4,LowU,3,0,0,0,1,0,0,1,0,0,1,0,35,3.4,,91,0,yes
1320,328,356,0,71,66~,1,1,1,2,0,1,1,0,0,2,0,0,1,0,1,4,2,HighU,4,0,1,0,0,0,0,1,0,0,1,1,2869,3.3,d,91,0,yes
1323,329,357,1,58,56~60,1,4,1,3,1,4,6,1,1,2,0,0,0,0,0,3,2,LowJ,1,0,0,1,0,0,1,0,0,1,0,0,47,4.1,,68,0,no
1324,329,357,1,58,56~60,1,4,1,3,1,4,6,1,1,2,1,0,0,0,0,4,3,HighJ,2,1,0,0,0,0,1,0,0,1,0,1,4663,4.1,p,68,0,no
1322,329,357,1,58,56~60,1,4,1,3,1,4,6,1,1,2,0,0,0,0,0,2,1,LowU,3,0,0,0,1,1,0,0,0,0,1,0,24,3.5,,68,0,no
1321,329,357,1,58,56~60,1,4,1,3,1,4,6,1,1,2,0,0,0,0,0,1,4,HighU,4,0,1,0,0,1,0,0,0,0,1,1,2999,3.5,,68,0,no
1326,330,358,1,35,31~35,0,4,0,4,1,1,7,1,1,1,1,0,0,0,0,2,2,LowJ,1,0,0,1,0,0,1,0,0,1,0,0,21,4.1,p,142,0,no
1328,330,358,1,35,31~35,0,4,0,4,1,1,7,1,1,1,0,0,0,0,0,4,1,HighJ,2,1,0,0,0,0,1,0,0,1,0,1,4472,4.3,,142,0,no
1325,330,358,1,35,31~35,0,4,0,4,1,1,7,1,1,1,0,0,0,0,0,1,4,LowU,3,0,0,0,1,1,0,0,0,0,1,0,24,3.4,,142,0,no
1327,330,358,1,35,31~35,0,4,0,4,1,1,7,1,1,1,0,0,0,0,0,3,3,HighU,4,0,1,0,0,1,0,0,0,0,1,1,1844,3.4,,142,0,no
1330,331,359,1,60,56~60,1,7,1,2,0,3,5,1,0,2,0,1,1,1,1,2,1,LowJ,1,0,0,1,0,0,1,0,0,1,0,0,39,4.1,dr,130,0,no
1331,331,359,1,60,56~60,1,7,1,2,0,3,5,1,0,2,1,1,1,5,2,3,4,HighJ,2,1,0,0,0,0,1,0,0,1,0,1,4012,4.4,drrdrrrp,130,0,no
1329,331,359,1,60,56~60,1,7,1,2,0,3,5,1,0,2,0,1,1,1,1,1,2,LowU,3,0,0,0,1,1,0,0,0,0,1,0,20,3.1,dr,130,0,no
1332,331,359,1,60,56~60,1,7,1,2,0,3,5,1,0,2,0,1,1,1,1,4,3,HighU,4,0,1,0,0,1,0,0,0,0,1,1,4285,3.3,dr,130,0,no
1333,332,360,1,32,31~35,0,4,0,3,1,2,4,0,0,2,0,0,1,0,1,1,1,LowJ,1,0,0,1,0,0,1,0,0,1,0,0,32,4.1,d,106,1,yes
1336,332,360,1,32,31~35,0,4,0,3,1,2,4,0,0,2,1,0,1,0,1,4,3,HighJ,2,1,0,0,0,0,1,0,0,1,0,1,1813,4.2,dp,106,1,yes
1334,332,360,1,32,31~35,0,4,0,3,1,2,4,0,0,2,0,0,1,0,2,2,2,LowU,3,0,0,0,1,1,0,0,0,0,1,0,43,3.3,dd,106,1,yes
1335,332,360,1,32,31~35,0,4,0,3,1,2,4,0,0,2,0,0,1,0,1,3,4,HighU,4,0,1,0,0,1,0,0,0,0,1,1,4186,3.3,d,106,1,yes
1338,333,361,1,23,21~25,1,1,0,3,1,2,5,1,0,2,0,1,1,1,1,2,2,LowJ,1,0,0,1,0,0,1,0,0,1,0,0,27,4.4,dr,50,1,yes
1339,333,361,1,23,21~25,1,1,0,3,1,2,5,1,0,2,1,1,1,2,1,3,4,HighJ,2,1,0,0,0,0,1,0,0,1,0,1,2384,4,drrp,50,1,yes
1340,333,361,1,23,21~25,1,1,0,3,1,2,5,1,0,2,0,0,1,0,1,4,1,LowU,3,0,0,0,1,1,0,0,0,0,1,0,22,3.2,d,50,1,yes
1337,333,361,1,23,21~25,1,1,0,3,1,2,5,1,0,2,0,1,1,1,1,1,3,HighU,4,0,1,0,0,1,0,0,0,0,1,1,2891,3.3,dr,50,1,yes
1344,334,362,1,32,31~35,1,1,1,3,1,3,2,1,0,4,0,0,0,0,0,4,4,LowJ,1,0,0,1,0,0,1,0,0,1,0,0,26,4.2,,58,0,no
1343,334,362,1,32,31~35,1,1,1,3,1,3,2,1,0,4,0,0,0,0,0,3,1,HighJ,2,1,0,0,0,0,1,0,0,1,0,1,3334,4.3,,58,0,no
1342,334,362,1,32,31~35,1,1,1,3,1,3,2,1,0,4,0,0,0,0,0,2,3,LowU,3,0,0,0,1,1,0,0,0,0,1,0,31,3.3,,58,0,no
1341,334,362,1,32,31~35,1,1,1,3,1,3,2,1,0,4,1,1,0,1,0,1,2,HighU,4,0,1,0,0,1,0,0,0,0,1,1,3472,3.4,rp,58,0,no
1345,335,363,1,30,26~30,1,1,0,3,1,4,6,1,0,2,0,1,1,1,1,1,1,LowJ,1,0,0,1,0,0,1,0,0,1,0,0,29,4.2,dr,96,1,yes
1347,335,363,1,30,26~30,1,1,0,3,1,4,6,1,0,2,1,0,0,0,0,3,3,HighJ,2,1,0,0,0,0,1,0,0,1,0,1,4279,4.3,p,96,1,yes
1346,335,363,1,30,26~30,1,1,0,3,1,4,6,1,0,2,0,0,0,0,0,2,4,LowU,3,0,0,0,1,1,0,0,0,0,1,0,43,3.3,,96,1,yes
1348,335,363,1,30,26~30,1,1,0,3,1,4,6,1,0,2,0,0,0,0,0,4,2,HighU,4,0,1,0,0,1,0,0,0,0,1,1,4714,3.2,,96,1,yes
1349,336,364,1,26,26~30,0,5,0,3,1,2,5,1,0,2,0,1,1,1,1,1,4,LowJ,1,0,0,1,0,0,1,0,0,1,0,0,21,4.2,dr,84,0,no
1350,336,364,1,26,26~30,0,5,0,3,1,2,5,1,0,2,1,1,1,1,2,2,3,HighJ,2,1,0,0,0,0,1,0,0,1,0,1,3643,4.3,ddrp,84,0,no
1351,336,364,1,26,26~30,0,5,0,3,1,2,5,1,0,2,0,1,1,1,1,3,2,LowU,3,0,0,0,1,1,0,0,0,0,1,0,40,3.4,dr,84,0,no
1352,336,364,1,26,26~30,0,5,0,3,1,2,5,1,0,2,0,1,1,1,2,4,1,HighU,4,0,1,0,0,1,0,0,0,0,1,1,3863,3.3,ddr,84,0,no
1355,337,366,1,54,51~55,1,1,1,2,0,1,3,1,0,3,0,0,0,0,0,3,2,LowJ,1,0,0,1,0,0,1,0,0,1,0,0,38,4.1,,42,1,yes
1354,337,366,1,54,51~55,1,1,1,2,0,1,3,1,0,3,0,0,0,0,0,2,1,HighJ,2,1,0,0,0,0,1,0,0,1,0,1,3890,4,,42,1,yes
1356,337,366,1,54,51~55,1,1,1,2,0,1,3,1,0,3,1,0,1,0,1,4,4,LowU,3,0,0,0,1,1,0,0,0,0,1,0,24,3.5,dp,42,1,yes
1353,337,366,1,54,51~55,1,1,1,2,0,1,3,1,0,3,0,0,1,0,1,1,3,HighU,4,0,1,0,0,1,0,0,0,0,1,1,4076,3.5,d,42,1,yes
1357,338,367,1,18,15~20,0,4,0,3,1,3,6,1,1,2,0,0,0,0,0,1,4,LowJ,1,0,0,1,0,0,1,0,0,1,0,0,45,4,,80,0,no
1358,338,367,1,18,15~20,0,4,0,3,1,3,6,1,1,2,1,0,0,0,0,2,3,HighJ,2,1,0,0,0,0,1,0,0,1,0,1,1537,4.2,p,80,0,no
1359,338,367,1,18,15~20,0,4,0,3,1,3,6,1,1,2,0,0,0,0,0,3,1,LowU,3,0,0,0,1,1,0,0,0,0,1,0,30,3.4,,80,0,no
1360,338,367,1,18,15~20,0,4,0,3,1,3,6,1,1,2,0,0,0,0,0,4,2,HighU,4,0,1,0,0,1,0,0,0,0,1,1,4005,3.3,,80,0,no
1363,339,368,0,42,41~45,0,5,0,3,1,4,5,1,0,2,0,0,0,0,0,3,3,LowJ,1,0,0,1,0,0,0,0,1,1,0,0,40,4.1,,133,0,yes
1364,339,368,0,42,41~45,0,5,0,3,1,4,5,1,0,2,1,1,1,2,1,4,4,HighJ,2,1,0,0,0,0,0,0,1,1,0,1,1829,4.4,drrp,133,0,yes
1361,339,368,0,42,41~45,0,5,0,3,1,4,5,1,0,2,0,0,1,0,1,1,2,LowU,3,0,0,0,1,0,0,1,0,0,1,0,33,3.4,d,133,0,yes
1362,339,368,0,42,41~45,0,5,0,3,1,4,5,1,0,2,0,1,0,1,0,2,1,HighU,4,0,1,0,0,0,0,1,0,0,1,1,4281,3.5,r,133,0,yes
1367,340,369,1,38,36~40,0,5,1,2,0,1,5,0,1,2,0,0,0,0,0,3,1,LowJ,1,0,0,1,0,0,1,0,0,1,0,0,49,4.2,,120,0,no
1366,340,369,1,38,36~40,0,5,1,2,0,1,5,0,1,2,1,0,0,0,0,2,2,HighJ,2,1,0,0,0,0,1,0,0,1,0,1,2025,4.2,p,120,0,no
1365,340,369,1,38,36~40,0,5,1,2,0,1,5,0,1,2,0,0,0,0,0,1,3,LowU,3,0,0,0,1,1,0,0,0,0,1,0,48,3.5,,120,0,no
1368,340,369,1,38,36~40,0,5,1,2,0,1,5,0,1,2,0,0,0,0,0,4,4,HighU,4,0,1,0,0,1,0,0,0,0,1,1,3799,3.4,,120,0,no
1370,341,372,1,41,41~45,0,3,1,4,1,4,6,1,1,2,0,0,0,0,0,2,3,LowJ,1,0,0,1,0,0,1,0,0,1,0,0,31,4.2,,144,0,no
1372,341,372,1,41,41~45,0,3,1,4,1,4,6,1,1,2,1,0,0,0,0,4,4,HighJ,2,1,0,0,0,0,1,0,0,1,0,1,2798,4.2,p,144,0,no
1369,341,372,1,41,41~45,0,3,1,4,1,4,6,1,1,2,0,0,0,0,0,1,1,LowU,3,0,0,0,1,1,0,0,0,0,1,0,42,3.3,,144,0,no
1371,341,372,1,41,41~45,0,3,1,4,1,4,6,1,1,2,0,0,0,0,0,3,2,HighU,4,0,1,0,0,1,0,0,0,0,1,1,4306,3.4,,144,0,no
1373,342,373,0,27,26~30,1,2,1,3,1,2,5,1,0,2,0,0,0,0,0,1,1,LowJ,1,0,0,1,0,0,0,0,1,1,0,0,28,4.2,,103,0,yes
1376,342,373,0,27,26~30,1,2,1,3,1,2,5,1,0,2,1,1,1,1,1,4,4,HighJ,2,1,0,0,0,0,0,0,1,1,0,1,2557,4,rdp,103,0,yes
1374,342,373,0,27,26~30,1,2,1,3,1,2,5,1,0,2,0,1,1,1,1,2,3,LowU,3,0,0,0,1,0,0,1,0,0,1,0,49,3.4,rd,103,0,yes
1375,342,373,0,27,26~30,1,2,1,3,1,2,5,1,0,2,0,1,1,1,1,3,2,HighU,4,0,1,0,0,0,0,1,0,0,1,1,2381,3.5,dr,103,0,yes
1379,343,374,0,38,36~40,1,6,0,4,1,5,6,1,0,2,0,1,0,1,0,3,3,LowJ,1,0,0,1,0,0,0,0,1,1,0,0,31,4.2,r,33,0,yes
1377,343,374,0,38,36~40,1,6,0,4,1,5,6,1,0,2,1,1,0,2,0,1,2,HighJ,2,1,0,0,0,0,0,0,1,1,0,1,4126,4.1,rrp,33,0,yes
1378,343,374,0,38,36~40,1,6,0,4,1,5,6,1,0,2,0,0,0,0,0,2,1,LowU,3,0,0,0,1,0,0,1,0,0,1,0,32,3.3,,33,0,yes
1380,343,374,0,38,36~40,1,6,0,4,1,5,6,1,0,2,0,1,1,1,1,4,4,HighU,4,0,1,0,0,0,0,1,0,0,1,1,2075,3.4,dr,33,0,yes
1384,344,375,0,33,31~35,1,5,1,3,1,4,6,1,1,2,0,0,0,0,0,4,4,LowJ,1,0,0,1,0,0,0,0,1,1,0,0,31,4.1,,113,0,yes
1382,344,375,0,33,31~35,1,5,1,3,1,4,6,1,1,2,1,0,0,0,0,2,1,HighJ,2,1,0,0,0,0,0,0,1,1,0,1,3049,4.2,p,113,0,yes
1381,344,375,0,33,31~35,1,5,1,3,1,4,6,1,1,2,0,0,0,0,0,1,2,LowU,3,0,0,0,1,0,0,1,0,0,1,0,31,3.5,,113,0,yes
1383,344,375,0,33,31~35,1,5,1,3,1,4,6,1,1,2,0,0,0,0,0,3,3,HighU,4,0,1,0,0,0,0,1,0,0,1,1,4270,3.5,,113,0,yes
1387,345,376,1,33,31~35,0,6,1,4,1,5,6,1,0,2,0,1,0,1,0,3,2,LowJ,1,0,0,1,0,0,1,0,0,1,0,0,28,4.1,r,4,0,no
1385,345,376,1,33,31~35,0,6,1,4,1,5,6,1,0,2,1,1,1,1,1,1,3,HighJ,2,1,0,0,0,0,1,0,0,1,0,1,2391,4,drp,4,0,no
1388,345,376,1,33,31~35,0,6,1,4,1,5,6,1,0,2,0,1,1,1,1,4,1,LowU,3,0,0,0,1,1,0,0,0,0,1,0,37,3.2,dr,4,0,no
1386,345,376,1,33,31~35,0,6,1,4,1,5,6,1,0,2,0,1,1,1,1,2,4,HighU,4,0,1,0,0,1,0,0,0,0,1,1,3459,3.4,dr,4,0,no
1390,346,377,0,54,51~55,0,2,0,3,1,3,5,0,0,2,0,1,1,1,1,2,3,LowJ,1,0,0,1,0,0,0,0,1,1,0,0,23,4.2,dr,139,0,yes
1392,346,377,0,54,51~55,0,2,0,3,1,3,5,0,0,2,1,1,1,1,1,4,1,HighJ,2,1,0,0,0,0,0,0,1,1,0,1,2691,4.1,drp,139,0,yes
1389,346,377,0,54,51~55,0,2,0,3,1,3,5,0,0,2,0,1,1,1,1,1,4,LowU,3,0,0,0,1,0,0,1,0,0,1,0,29,3.2,dr,139,0,yes
1391,346,377,0,54,51~55,0,2,0,3,1,3,5,0,0,2,0,1,1,1,1,3,2,HighU,4,0,1,0,0,0,0,1,0,0,1,1,2740,3.4,dr,139,0,yes
1395,347,378,0,25,21~25,0,4,1,3,1,2,3,0,0,2,0,0,1,0,1,3,2,LowJ,1,0,0,1,0,0,0,0,1,1,0,0,21,4.3,d,41,0,yes
1394,347,378,0,25,21~25,0,4,1,3,1,2,3,0,0,2,1,1,1,1,2,2,1,HighJ,2,1,0,0,0,0,0,0,1,1,0,1,3595,4.2,ddrp,41,0,yes
1396,347,378,0,25,21~25,0,4,1,3,1,2,3,0,0,2,0,0,0,0,0,4,4,LowU,3,0,0,0,1,0,0,1,0,0,1,0,25,3.3,,41,0,yes
1393,347,378,0,25,21~25,0,4,1,3,1,2,3,0,0,2,0,1,0,1,0,1,3,HighU,4,0,1,0,0,0,0,1,0,0,1,1,3856,3.4,r,41,0,yes
1398,348,379,0,22,21~25,1,1,1,2,0,2,5,1,1,4,0,0,0,0,0,2,1,LowJ,1,0,0,1,0,0,0,0,1,1,0,0,26,4.1,,51,1,no
1399,348,379,0,22,21~25,1,1,1,2,0,2,5,1,1,4,0,0,0,0,0,3,4,HighJ,2,1,0,0,0,0,0,0,1,1,0,1,3635,4.1,,51,1,no
1400,348,379,0,22,21~25,1,1,1,2,0,2,5,1,1,4,0,0,0,0,0,4,2,LowU,3,0,0,0,1,0,0,1,0,0,1,0,23,3.5,,51,1,no
1397,348,379,0,22,21~25,1,1,1,2,0,2,5,1,1,4,1,0,0,0,0,1,3,HighU,4,0,1,0,0,0,0,1,0,0,1,1,1167,3.3,p,51,1,no
1402,349,380,0,27,26~30,0,3,0,3,1,5,6,1,1,1,1,0,0,0,0,2,1,LowJ,1,0,0,1,0,0,0,0,1,1,0,0,27,4.1,p,17,0,yes
1401,349,380,0,27,26~30,0,3,0,3,1,5,6,1,1,1,0,0,0,0,0,1,4,HighJ,2,1,0,0,0,0,0,0,1,1,0,1,3834,4.3,,17,0,yes
1404,349,380,0,27,26~30,0,3,0,3,1,5,6,1,1,1,0,0,0,0,0,4,3,LowU,3,0,0,0,1,0,0,1,0,0,1,0,44,3.1,,17,0,yes
1403,349,380,0,27,26~30,0,3,0,3,1,5,6,1,1,1,0,0,0,0,0,3,2,HighU,4,0,1,0,0,0,0,1,0,0,1,1,2297,3.4,,17,0,yes
1407,350,381,1,55,51~55,0,3,1,2,0,2,5,1,0,4,0,1,0,2,0,3,1,LowJ,1,0,0,1,0,0,1,0,0,1,0,0,22,4,rr,116,1,yes
1406,350,381,1,55,51~55,0,3,1,2,0,2,5,1,0,4,0,1,0,1,0,2,3,HighJ,2,1,0,0,0,0,1,0,0,1,0,1,3494,4.3,r,116,1,yes
1405,350,381,1,55,51~55,0,3,1,2,0,2,5,1,0,4,0,0,0,0,0,1,4,LowU,3,0,0,0,1,1,0,0,0,0,1,0,45,3.6,,116,1,yes
1408,350,381,1,55,51~55,0,3,1,2,0,2,5,1,0,4,1,1,0,1,0,4,2,HighU,4,0,1,0,0,1,0,0,0,0,1,1,3264,3.5,rp,116,1,yes
1409,351,382,0,36,36~40,1,1,0,2,0,1,6,1,0,1,1,1,1,1,1,1,2,LowJ,1,0,0,1,0,0,0,0,1,1,0,0,36,4.2,drp,85,0,yes
1411,351,382,0,36,36~40,1,1,0,2,0,1,6,1,0,1,0,1,0,1,0,3,3,HighJ,2,1,0,0,0,0,0,0,1,1,0,1,3912,4.2,r,85,0,yes
1412,351,382,0,36,36~40,1,1,0,2,0,1,6,1,0,1,0,0,0,0,0,4,1,LowU,3,0,0,0,1,0,0,1,0,0,1,0,35,3.4,,85,0,yes
1410,351,382,0,36,36~40,1,1,0,2,0,1,6,1,0,1,0,0,0,0,0,2,4,HighU,4,0,1,0,0,0,0,1,0,0,1,1,1089,3.4,,85,0,yes
1417,352,384,1,42,41~45,1,3,0,3,1,4,5,1,0,2,0,1,1,1,2,1,3,LowJ,1,0,0,1,0,0,1,0,0,1,0,0,36,4.3,drd,74,0,no
1418,352,384,1,42,41~45,1,3,0,3,1,4,5,1,0,2,1,1,1,1,1,2,4,HighJ,2,1,0,0,0,0,1,0,0,1,0,1,3240,4.2,rdp,74,0,no
1420,352,384,1,42,41~45,1,3,0,3,1,4,5,1,0,2,0,0,0,0,0,4,1,LowU,3,0,0,0,1,1,0,0,0,0,1,0,42,3.2,,74,0,no
1419,352,384,1,42,41~45,1,3,0,3,1,4,5,1,0,2,0,0,0,0,0,3,2,HighU,4,0,1,0,0,1,0,0,0,0,1,1,4776,3.4,,74,0,no
1423,353,385,1,39,36~40,0,3,0,3,1,3,5,1,0,4,0,0,0,0,0,3,3,LowJ,1,0,0,1,0,0,1,0,0,1,0,0,37,4.3,,34,0,no
1421,353,385,1,39,36~40,0,3,0,3,1,3,5,1,0,4,0,0,0,0,0,1,2,HighJ,2,1,0,0,0,0,1,0,0,1,0,1,1235,4,,34,0,no
1422,353,385,1,39,36~40,0,3,0,3,1,3,5,1,0,4,0,0,0,0,0,2,1,LowU,3,0,0,0,1,1,0,0,0,0,1,0,32,3.2,,34,0,no
1424,353,385,1,39,36~40,0,3,0,3,1,3,5,1,0,4,1,1,0,1,0,4,4,HighU,4,0,1,0,0,1,0,0,0,0,1,1,2149,3.3,rp,34,0,no
1425,354,386,1,27,26~30,0,1,1,3,1,1,4,1,0,2,0,0,0,0,0,1,3,LowJ,1,0,0,1,0,0,1,0,0,1,0,0,26,4.3,,92,1,yes
1427,354,386,1,27,26~30,0,1,1,3,1,1,4,1,0,2,1,1,1,1,1,3,1,HighJ,2,1,0,0,0,0,1,0,0,1,0,1,2170,4.1,drp,92,1,yes
1426,354,386,1,27,26~30,0,1,1,3,1,1,4,1,0,2,0,0,0,0,0,2,4,LowU,3,0,0,0,1,1,0,0,0,0,1,0,41,3.5,,92,1,yes
1428,354,386,1,27,26~30,0,1,1,3,1,1,4,1,0,2,0,1,1,1,1,4,2,HighU,4,0,1,0,0,1,0,0,0,0,1,1,3055,3.5,dr,92,1,yes
1431,355,387,1,61,61~65,0,1,0,3,1,1,3,0,0,2,0,0,1,0,1,3,3,LowJ,1,0,0,1,0,0,1,0,0,1,0,0,25,4.2,d,136,1,yes
1432,355,387,1,61,61~65,0,1,0,3,1,1,3,0,0,2,1,1,1,1,2,4,2,HighJ,2,1,0,0,0,0,1,0,0,1,0,1,3439,4.2,ddrp,136,1,yes
1429,355,387,1,61,61~65,0,1,0,3,1,1,3,0,0,2,0,0,1,0,1,1,1,LowU,3,0,0,0,1,1,0,0,0,0,1,0,27,3.5,d,136,1,yes
1430,355,387,1,61,61~65,0,1,0,3,1,1,3,0,0,2,0,0,0,0,0,2,4,HighU,4,0,1,0,0,1,0,0,0,0,1,1,4955,3.3,,136,1,yes
1436,356,388,1,37,36~40,1,4,1,2,0,2,5,1,1,1,1,0,0,0,0,4,2,LowJ,1,0,0,1,0,0,1,0,0,1,0,0,23,4.3,p,10,1,yes
1433,356,388,1,37,36~40,1,4,1,2,0,2,5,1,1,1,0,0,0,0,0,1,1,HighJ,2,1,0,0,0,0,1,0,0,1,0,1,3913,4.1,,10,1,yes
1435,356,388,1,37,36~40,1,4,1,2,0,2,5,1,1,1,0,0,0,0,0,3,4,LowU,3,0,0,0,1,1,0,0,0,0,1,0,34,3.3,,10,1,yes
1434,356,388,1,37,36~40,1,4,1,2,0,2,5,1,1,1,0,0,0,0,0,2,3,HighU,4,0,1,0,0,1,0,0,0,0,1,1,4809,3.3,,10,1,yes
1439,357,389,0,24,21~25,0,3,1,3,1,2,6,1,0,4,0,0,0,0,0,3,3,LowJ,1,0,0,1,0,0,0,0,1,1,0,0,44,4,,1,0,yes
1437,357,389,0,24,21~25,0,3,1,3,1,2,6,1,0,4,0,1,1,1,1,1,1,HighJ,2,1,0,0,0,0,0,0,1,1,0,1,1590,4.1,rd,1,0,yes
1440,357,389,0,24,21~25,0,3,1,3,1,2,6,1,0,4,0,0,0,0,0,4,4,LowU,3,0,0,0,1,0,0,1,0,0,1,0,29,3.2,,1,0,yes
1438,357,389,0,24,21~25,0,3,1,3,1,2,6,1,0,4,1,1,1,1,2,2,2,HighU,4,0,1,0,0,0,0,1,0,0,1,1,2778,3.2,drdp,1,0,yes
1442,358,390,0,22,21~25,0,4,1,3,1,4,6,1,0,2,0,0,0,0,0,2,2,LowJ,1,0,0,1,0,0,0,0,1,1,0,0,40,4.3,,63,0,yes
1444,358,390,0,22,21~25,0,4,1,3,1,4,6,1,0,2,1,0,0,0,0,4,1,HighJ,2,1,0,0,0,0,0,0,1,1,0,1,4248,4.3,p,63,0,yes
1443,358,390,0,22,21~25,0,4,1,3,1,4,6,1,0,2,0,0,0,0,0,3,3,LowU,3,0,0,0,1,0,0,1,0,0,1,0,39,3.4,,63,0,yes
1441,358,390,0,22,21~25,0,4,1,3,1,4,6,1,0,2,0,0,1,0,1,1,4,HighU,4,0,1,0,0,0,0,1,0,0,1,1,4324,3.3,d,63,0,yes
1445,359,392,0,38,36~40,1,1,1,3,1,5,4,1,0,1,1,1,1,1,1,1,2,LowJ,1,0,0,1,0,0,0,0,1,1,0,0,34,4.1,drp,93,0,yes
1447,359,392,0,38,36~40,1,1,1,3,1,5,4,1,0,1,0,0,0,0,0,3,4,HighJ,2,1,0,0,0,0,0,0,1,1,0,1,2438,4.4,,93,0,yes
1446,359,392,0,38,36~40,1,1,1,3,1,5,4,1,0,1,0,0,1,0,1,2,3,LowU,3,0,0,0,1,0,0,1,0,0,1,0,31,3.5,d,93,0,yes
1448,359,392,0,38,36~40,1,1,1,3,1,5,4,1,0,1,0,1,0,1,0,4,1,HighU,4,0,1,0,0,0,0,1,0,0,1,1,2514,3.5,r,93,0,yes
1450,360,393,1,40,36~40,1,5,0,3,1,2,6,1,1,2,0,0,0,0,0,2,1,LowJ,1,0,0,1,0,0,1,0,0,1,0,0,35,4.1,,128,0,no
1451,360,393,1,40,36~40,1,5,0,3,1,2,6,1,1,2,1,0,0,0,0,3,3,HighJ,2,1,0,0,0,0,1,0,0,1,0,1,3902,4.1,p,128,0,no
1449,360,393,1,40,36~40,1,5,0,3,1,2,6,1,1,2,0,0,0,0,0,1,4,LowU,3,0,0,0,1,1,0,0,0,0,1,0,46,3.6,,128,0,no
1452,360,393,1,40,36~40,1,5,0,3,1,2,6,1,1,2,0,0,0,0,0,4,2,HighU,4,0,1,0,0,1,0,0,0,0,1,1,3755,3.5,,128,0,no
1454,361,394,0,28,26~30,0,5,1,4,1,2,5,0,0,2,0,0,1,0,1,2,2,LowJ,1,0,0,1,0,0,0,0,1,1,0,0,24,4.1,d,141,0,yes
1456,361,394,0,28,26~30,0,5,1,4,1,2,5,0,0,2,1,1,1,1,2,4,1,HighJ,2,1,0,0,0,0,0,0,1,1,0,1,4476,4.4,drdp,141,0,yes
1453,361,394,0,28,26~30,0,5,1,4,1,2,5,0,0,2,0,0,1,0,1,1,4,LowU,3,0,0,0,1,0,0,1,0,0,1,0,34,3.2,d,141,0,yes
1455,361,394,0,28,26~30,0,5,1,4,1,2,5,0,0,2,0,1,1,1,1,3,3,HighU,4,0,1,0,0,0,0,1,0,0,1,1,3381,3.4,dr,141,0,yes
1459,362,395,0,45,41~45,1,7,0,2,0,4,5,1,1,3,0,0,0,0,0,3,4,LowJ,1,0,0,1,0,0,0,0,1,1,0,0,45,4.2,,71,0,yes
1460,362,395,0,45,41~45,1,7,0,2,0,4,5,1,1,3,0,0,0,0,0,4,2,HighJ,2,1,0,0,0,0,0,0,1,1,0,1,4232,4.1,,71,0,yes
1458,362,395,0,45,41~45,1,7,0,2,0,4,5,1,1,3,1,0,0,0,0,2,3,LowU,3,0,0,0,1,0,0,1,0,0,1,0,42,3.5,p,71,0,yes
1457,362,395,0,45,41~45,1,7,0,2,0,4,5,1,1,3,0,0,0,0,0,1,1,HighU,4,0,1,0,0,0,0,1,0,0,1,1,2985,3.4,,71,0,yes
1463,363,396,0,29,26~30,0,2,1,3,1,2,6,1,0,2,0,1,1,1,1,3,2,LowJ,1,0,0,1,0,0,0,0,1,1,0,0,34,4.1,dr,41,0,yes
1462,363,396,0,29,26~30,0,2,1,3,1,2,6,1,0,2,1,0,1,0,1,2,1,HighJ,2,1,0,0,0,0,0,0,1,1,0,1,2799,4.2,dp,41,0,yes
1464,363,396,0,29,26~30,0,2,1,3,1,2,6,1,0,2,0,0,0,0,0,4,4,LowU,3,0,0,0,1,0,0,1,0,0,1,0,47,3.4,,41,0,yes
1461,363,396,0,29,26~30,0,2,1,3,1,2,6,1,0,2,0,0,0,0,0,1,3,HighU,4,0,1,0,0,0,0,1,0,0,1,1,2407,3.3,,41,0,yes
1466,364,397,0,33,31~35,1,3,1,3,1,3,6,1,0,2,0,0,0,0,0,2,2,LowJ,1,0,0,1,0,0,0,0,1,1,0,0,46,4.2,,27,0,yes
